x,Neuroepithelium-a,Interneuron,Neuroepithelium-b,RGC-a,immature_neuron,Layer I,Pia,RGC-b,IPC-a,Endothelial cell,IPC-b (mitotic),Microglia,Layer V-VI-a,RGC-c,Layer-V-VI-b,Layer II-IV,Pericyte,Hippocampus,OPC
Lrrk1,0.004601382,0.0,0.02261226,0.0024293752,0.0013340705,0.0,0.0455155,0.0026961346,0.0019098627,0.10101605,0.0,0.1981398,0.0,0.0028840734,0.0,0.0,0.0,0.0011226886,0.007197058
Lrrk2,0.00505179,0.0,0.0145165995,0.0011249925,0.0,0.008490398,0.03126497,0.014506425,0.0019385092,0.042676535,0.007321794,0.0,0.001856569,0.01196253,0.0017865791,0.0046951775,0.0,0.006250152,0.009981258
Lrrn1,0.47203556,0.031785104,0.43124372,0.09631542,0.078863755,0.19186592,0.012290707,0.08887988,0.06808968,0.0,0.09815065,0.0,0.10105033,0.08843332,0.18906085,0.10693288,0.0,0.13240477,0.1150893
Lrrn2,0.009698968,0.040425133,0.05973251,0.00533075,0.039546903,0.16703801,0.00663,0.0042347913,0.03656071,0.0,0.01948323,0.0,0.083275355,0.001601523,0.13484092,0.115154214,0.0,0.13467462,0.03583311
Lrrn3,0.048941486,0.1154038,0.021237707,0.07878893,0.23557359,0.09571619,0.028453212,0.106855206,0.3995436,0.06625308,0.31984764,0.0,0.19311729,0.09210233,0.09725499,0.25865445,0.110549085,0.29883474,0.07285177
Lrrn4,0.0012407954,0.0,0.0047810483,0.0,0.0,0.0,0.0,0.0,0.0,0.013367071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lrrn4cl,0.005516865,0.0,0.0,0.0,0.0014218093,0.0,0.008314063,0.0,0.0,0.0,0.0011792456,0.0,0.0,0.0,0.0,0.0033210071,0.0,0.0065133423,0.0
Lrrtm1,0.059182025,0.07307164,0.027924923,0.036153138,0.1507311,0.14217807,0.0107862875,0.048757825,0.053637728,0.0,0.062152874,0.0,0.3875672,0.02389839,0.4604746,0.38633117,0.0,0.4838328,0.04795851
Lrrtm2,0.0041516013,0.15477319,0.0,0.04506465,0.043112557,0.09762425,0.0,0.04462129,0.111690305,0.0,0.041025877,0.0,0.066499054,0.06120632,0.36413437,0.22067684,0.0,0.18879287,0.1343789
Lrrtm3,0.00612113,0.021164225,0.11683735,0.004349719,0.013028259,0.07770712,0.0,0.0043888404,0.0048869667,0.0,0.0,0.0,0.062801376,0.0071361354,0.16629423,0.017431539,0.0,0.01063195,0.0122659085
Lrrtm4,0.003483206,0.016480638,0.0,0.004348989,0.047205243,0.020192388,0.0,0.014038419,0.007800724,0.0,0.0048273224,0.0,0.06920054,0.020645276,0.20051524,0.009691292,0.0,0.072800145,0.017847078
Lrsam1,0.012050624,0.018305033,0.018368028,0.011434548,0.014187997,0.030917434,0.0,0.014064133,0.019647121,0.017788187,0.011868799,0.0,0.02291651,0.031480137,0.028793273,0.009767126,0.0,0.03657564,0.008935953
Lrwd1,0.14297575,0.023259943,0.15678914,0.10046308,0.063817844,0.101432346,0.089229785,0.10914029,0.06673554,0.015999544,0.08554161,0.12821065,0.07561434,0.17204857,0.0970955,0.052247792,0.0,0.07530162,0.051795527
Lsamp,0.14005332,0.03964374,0.085903406,0.08939416,0.0671889,0.5368535,0.019885989,0.13953748,0.039066743,0.0,0.04389429,0.0,0.033353228,0.13951315,0.18468577,0.32010823,0.0,0.45967498,0.53927994
Lsg1,0.39226592,0.19944122,0.3135597,0.25909853,0.23432918,0.23464182,0.30156365,0.26210916,0.25820723,0.54394555,0.2608856,0.27529088,0.22863472,0.32028928,0.15098305,0.15734397,0.08509775,0.15638538,0.19561411
Lsm1,0.45975095,0.2598096,0.41634238,0.31220776,0.31861556,0.39380315,0.48763147,0.33467108,0.29803568,0.19691618,0.4194419,0.13961142,0.34059346,0.41587383,0.4287286,0.29971784,0.091180556,0.3222233,0.311883
Lsm10,0.12595902,0.07253726,0.09368662,0.08426535,0.07942604,0.09311683,0.13388242,0.06479484,0.07704057,0.08405277,0.0792513,0.1655637,0.15204449,0.09314113,0.14705096,0.10044278,0.0767589,0.1335555,0.13622724
Lsm11,0.07274109,0.08752421,0.050329823,0.02367435,0.028890986,0.03845457,0.057014722,0.06958123,0.009548553,0.08933802,0.018864306,0.059111234,0.081962556,0.05431421,0.09064826,0.08239714,0.03755569,0.1600155,0.053408653
Lsm12,0.6053464,0.4122375,0.61340475,0.4188816,0.3292488,0.41962442,0.48907825,0.47342837,0.42444593,0.2523922,0.5091317,0.3665476,0.40971234,0.5865702,0.4313619,0.5371204,0.45718727,0.5565313,0.53446263
Lsm14a,0.6367508,0.16496912,0.51140535,0.43283173,0.22182149,0.23150028,0.48685965,0.58031744,0.400005,0.6289988,0.42967,0.22755824,0.23921962,0.5766836,0.23820576,0.2044701,0.5235193,0.23518407,0.46654424
Lsm14b,0.29873195,0.30317032,0.30587682,0.14991607,0.30698782,0.310279,0.2520446,0.13903159,0.2512805,0.20265646,0.32936156,0.14573257,0.3136478,0.19626933,0.36233544,0.346758,0.07972619,0.3261227,0.16042382
Lsm2,0.7476119,0.11880098,0.72677886,0.40796673,0.13899787,0.287881,0.5501926,0.67326295,0.19394228,0.3151737,0.51683944,0.37331572,0.16165155,0.68917924,0.14713748,0.2165894,0.5306529,0.19404052,0.47400334
Lsm3,1.0417771,0.4391257,0.8859713,0.5931922,0.3421935,0.46111473,0.81786555,0.9568643,0.36566922,0.45933604,0.9577246,0.45913747,0.34985235,0.96378475,0.35332546,0.36257333,0.28492767,0.40704116,0.44858497
Lsm4,1.495958,0.50824624,1.273574,1.1037285,0.62056005,0.74479496,1.1623396,1.1805723,0.6543684,0.77621645,1.0736761,0.8592569,0.6823201,1.3889385,0.53481114,0.6958638,0.96273196,0.69637907,0.8888274
Lsm5,0.33042505,0.07741639,0.34929717,0.23757803,0.08181588,0.13417496,0.23334904,0.28371286,0.12349532,0.18756807,0.31134668,0.060907837,0.12479819,0.41271406,0.11396315,0.1267665,0.42133155,0.07783498,0.28601608
Lsm6,0.87559426,0.25802353,0.71617866,0.60896397,0.3292467,0.37187836,0.7183284,0.7210029,0.32281983,0.51184297,0.6532964,0.74870193,0.45431665,0.9770682,0.42914832,0.44420403,0.39836368,0.41248357,0.657818
Lsm7,0.08945268,0.10040467,0.058135595,0.080038585,0.056621257,0.101090975,0.0322958,0.10540167,0.058669124,0.06283369,0.045631792,0.0,0.06380579,0.09247694,0.09132699,0.11875082,0.0,0.087789,0.08875858
Lsmd1,0.36859575,0.1286994,0.35194564,0.2373398,0.14078832,0.25415266,0.3927751,0.27705884,0.19407663,0.6269977,0.2504077,0.34543574,0.14441264,0.39900994,0.17364912,0.1779432,0.47853866,0.25102335,0.37942007
Lsp1,0.022020215,0.0,0.032478552,0.0036467595,0.0031076618,0.05293995,0.19999771,0.0037066964,0.013678126,0.0,0.008417106,0.33509046,0.0,0.0,0.009646465,0.0014425191,0.10771504,0.0032067494,0.009060707
Lsr,0.13653517,0.0,0.234071,0.081892535,0.0030642783,0.02662614,0.022001773,0.09666071,0.05263777,0.7781776,0.057274844,0.0,0.0070274086,0.043092683,0.001784696,0.010255194,0.0,0.0069143246,0.0073138447
Lss,0.26662368,0.1843205,0.2834536,0.28463766,0.20607068,0.32881036,0.3700966,0.17086464,0.24207823,0.0,0.15998223,0.020186827,0.2219247,0.28341973,0.23158653,0.37110278,0.0,0.29071867,0.3361709
Lst1,0.00093576824,0.007562487,0.0,0.0,0.0,0.009440266,0.023691202,0.0,0.0022570535,0.016696937,0.0,0.75026715,0.010624866,0.0,0.06293923,0.019037692,0.07715842,0.04248006,0.0041155457
Lta,0.0,0.0,0.0,0.0,0.00154273,0.0,0.011979982,0.0,0.0,0.0,0.0,0.0,0.0020620704,0.0051068766,0.005256066,0.0,0.0,0.0,0.0
Lta4h,0.2579653,0.083917424,0.26265997,0.14969704,0.087668784,0.17891347,0.32473686,0.18620044,0.15207082,0.47961974,0.14830816,0.124085784,0.10561773,0.18687093,0.11141744,0.11036608,0.1643144,0.13161577,0.11551227
Ltb4r2,0.0,0.0,0.0,0.001191702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ltbp1,0.018973246,0.0,0.030498303,0.061374526,0.016129743,0.016406963,0.043048117,0.041688282,0.058198556,0.0,0.011308935,0.0,0.0028330463,0.14445737,0.016950471,0.0018998741,0.0,0.03104234,0.14533193
Ltbp3,0.012134121,0.004650476,0.039370164,0.044372365,0.04015738,0.015737623,0.0051974333,0.03521778,0.09705564,0.0,0.043254383,0.0,0.01013092,0.09904098,0.008580101,0.010197262,0.0,0.008949292,0.12887627
Ltbp4,0.027945647,0.012998989,0.04552997,0.038959976,0.008442535,0.016689599,0.029818272,0.05662389,0.013715235,0.0,0.011603841,0.0,0.006741009,0.06995063,0.024216795,0.01442725,0.09582238,0.022943124,0.06482391
Ltbr,0.030266427,0.009835842,0.017959116,0.0067103473,0.005225287,0.003900139,0.095893614,0.013204505,0.009773325,0.38558617,0.0038236561,0.16415748,0.0016623319,0.01883549,0.0,0.0074511743,0.072624445,0.0,0.03661476
Ltn1,0.18127272,0.12586951,0.15412574,0.13675499,0.12193942,0.11500389,0.17946951,0.14695388,0.16455746,0.21517257,0.14186098,0.21033543,0.11767061,0.1938827,0.16609228,0.09873478,0.22920655,0.10205519,0.10146556
Ltv1,0.38750157,0.08983631,0.19913122,0.25365725,0.062113665,0.05535756,0.26258352,0.17871605,0.10931513,0.21335645,0.14473888,0.3413103,0.07024407,0.22863936,0.09614606,0.0679998,0.12920314,0.071769424,0.11048154
Luc7l,1.0084101,0.7937945,0.8544893,0.7851253,0.8040641,0.8352567,0.8351255,0.8184837,0.9428421,0.6500715,1.0096971,0.41118127,0.8038594,0.8287247,0.9401081,0.8761474,0.34688804,0.7495727,0.8330443
Luc7l2,1.1796427,1.1384834,1.0030165,0.98758686,0.94151723,1.1987612,1.053685,1.1247967,1.0164129,1.0756965,1.0998105,1.0177541,0.95282656,1.3230113,1.3068432,1.2555463,1.3541757,1.3156894,1.2663623
Luc7l3,1.9809008,1.8029604,1.7768112,1.7548883,1.5063903,1.7292212,1.5576088,1.7501878,1.5038273,1.2226973,1.7868398,1.2910432,1.4466375,1.9112436,1.8496228,1.9625281,1.1450663,1.7363495,1.7958354
Lum,0.0,0.0,0.005876491,0.0,0.0,0.0,1.1938115,0.0,0.0,0.017465161,0.0,0.0,0.0,0.0,0.0,0.0014601051,0.0,0.0,0.0
Lurap1,0.00894406,0.0,0.01416909,0.010066655,0.0026554267,0.0,0.035382856,0.010175296,0.0,0.0,0.0,0.0,0.001587835,0.0119642215,0.0018188171,0.0075380006,0.0,0.008881193,0.010071051
Lurap1l,0.009690096,0.022496304,0.046729956,0.006082344,0.02580852,0.043043584,0.007592306,0.009386688,0.011650514,0.04148948,0.02389509,0.0,0.014230575,0.006464726,0.0,0.0032983583,0.25281283,0.008420445,0.002281183
Luzp1,0.6681266,0.16144986,0.74632186,0.37518173,0.25274122,0.26122624,0.7784116,0.46306345,0.31723812,1.4100659,0.4756849,0.32196236,0.2429678,0.4792161,0.2394712,0.18057255,0.78989714,0.21648742,0.2940074
Luzp2,0.0017321078,0.017182663,0.10534724,0.0057268552,0.0383297,0.06783235,0.0,0.0,0.0,0.0,0.0050462727,0.0,0.01635692,0.010663052,0.010700964,0.09508833,0.0,0.11192624,0.25252968
Lxn,0.04993535,0.03996262,0.057590507,0.03673534,0.019830657,0.1013669,0.32777923,0.053008296,0.009204392,1.1215917,0.0,0.07330279,0.025304288,0.10322254,0.04708551,0.029611757,0.38098922,0.063307606,0.51527023
Ly6e,0.16232322,0.062114798,0.20072372,0.12664317,0.18339954,0.32186702,0.13743919,0.10976233,0.34848645,0.5429075,0.27091384,1.2239017,0.2223196,0.12735789,0.16709998,0.11911816,0.06597285,0.28950068,0.12501828
Ly6g5b,0.0,0.0,0.0058202054,0.0023555646,0.0006040905,0.0,0.0,0.0031589626,0.0,0.017916983,0.0048938184,0.0,0.0,0.0,0.0,0.0011154498,0.0,0.0,0.0
Ly6g6d,0.0013187681,0.0,0.012805328,0.0,0.0021327515,0.0,0.0,0.0,0.0,0.007032452,0.0,0.082897544,0.0015161223,0.0,0.0,0.0011362046,0.0,0.0,0.003308603
Ly6h,0.044981774,0.7295829,0.5453472,0.048341017,0.16806723,1.0580223,0.0,0.044200532,0.063814454,0.021349538,0.026681582,0.045497242,0.7538937,0.035977915,1.373712,1.093364,0.065368444,1.1021088,0.09239133
Ly75,0.02724279,0.0,0.018028392,0.0033203082,0.0008814558,0.021313623,0.06140386,0.0025588553,0.0,0.40480828,0.0,0.0,0.0018515107,0.0,0.0,0.0019188346,0.0,0.0051866695,0.0
Ly86,0.0,0.0,0.0,0.0,0.0,0.0,0.024213178,0.0,0.0,0.0,0.0,2.295914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ly96,0.0025380459,0.0,0.008965707,0.0031332558,0.0,0.004775002,0.0049724933,0.0025583082,0.002412576,0.010884531,0.0019585323,0.080015615,0.0,0.00242254,0.0,0.0013152927,0.0,0.0040840907,0.011658332
Lyar,1.2205609,0.25462052,0.9237628,0.69822174,0.37244976,0.2618257,0.9675525,0.82407045,0.41299742,0.45189717,0.7502727,0.7029597,0.34051338,0.86400384,0.18714045,0.32329032,0.2959103,0.2956584,0.6678358
Lyl1,0.0,0.0,0.003616904,0.0032241936,0.0,0.0,0.0,0.0,0.0,0.054955088,0.0,0.2626151,0.0014743387,0.0,0.0,0.00110635,0.0,0.0,0.0032889731
Lyn,0.004243118,0.0,0.00585068,0.0017591147,0.0,0.0063429032,0.022586623,0.0016671009,0.0,0.57634455,0.0,0.56500435,0.0,0.0040007923,0.0,0.0058914605,0.32863835,0.0,0.009094298
Lynx1,0.0,0.0,0.045346662,0.0,0.0,0.0047320193,0.013192143,0.0,0.004463724,0.0,0.0,0.0,0.0,0.002103811,0.0,0.0,0.0,0.006734845,0.023687644
Lypd1,0.0030153124,0.007761891,0.013541938,0.0029904144,0.0019464826,0.26944682,0.026179867,0.01328878,0.005481327,0.027051562,0.027342705,0.0,0.0130686965,0.012723347,0.05020906,0.00968184,0.0,0.0075972616,0.083480634
Lypd6,0.03055832,0.017908825,0.023167431,0.06277064,0.039395574,0.006472593,0.07204182,0.031085713,0.15901636,0.0,0.13395357,0.0,0.045731474,0.05645336,0.11000103,0.048765663,0.0,0.11994653,0.040284235
Lypd6b,0.0,0.015153852,0.0,0.0031171057,0.011900537,0.0,0.0,0.0,0.021806477,0.0,0.010312279,0.0,0.017577615,0.0047884877,0.034488723,0.01774726,0.0,0.011730885,0.0
Lypla1,0.14762059,0.050402172,0.1425478,0.10653151,0.06708688,0.08864211,0.18933007,0.1219973,0.14055718,0.41294456,0.111074716,0.14130098,0.06549571,0.16051982,0.053295292,0.05563636,0.16840458,0.06553969,0.17647931
Lypla2,0.19683883,0.25307757,0.1933906,0.15560669,0.24336869,0.23830105,0.10500168,0.1429331,0.23438135,0.25206345,0.21985504,0.08292395,0.2787178,0.21118754,0.29041478,0.26373824,0.042170502,0.3054461,0.18943678
Lyplal1,0.13391525,0.06685978,0.12590411,0.05799723,0.01587653,0.08134556,0.15201366,0.07036241,0.049945854,0.13437283,0.07219453,0.15697543,0.021618316,0.08898052,0.07322794,0.019416714,0.06597285,0.06152109,0.082543135
Lyrm1,0.031424843,0.028837394,0.039823398,0.013623157,0.03373854,0.058106545,0.0061116302,0.021803213,0.01662335,0.0,0.006467147,0.0,0.03159668,0.030475356,0.0876735,0.0314186,0.10355646,0.070068404,0.036101904
Lyrm2,0.2810587,0.15419522,0.27144858,0.22164209,0.23416258,0.33695248,0.23367672,0.21826522,0.22381234,0.1269391,0.22072314,0.0758878,0.25668332,0.22071671,0.20166798,0.1990562,0.063311204,0.24845056,0.23511027
Lyrm4,0.0383218,0.046778113,0.06483962,0.05113845,0.031322714,0.063352816,0.014912913,0.04325355,0.06352433,0.017128158,0.09815196,0.019544467,0.04436018,0.07347701,0.062157832,0.03968553,0.085269116,0.0293806,0.10743236
Lyrm5,0.14020476,0.06762586,0.23585953,0.14915524,0.07017849,0.14634733,0.16691403,0.11000407,0.09938855,0.06384127,0.076727755,0.09069124,0.07523382,0.20471662,0.09120634,0.064092636,0.0,0.09477163,0.21029717
Lyrm7,0.01155294,0.023035431,0.0,0.020612357,0.028365716,0.018949697,0.013155484,0.024399765,0.014815348,0.0,0.021989442,0.0,0.053269252,0.017771376,0.042276986,0.07719962,0.07715842,0.060995482,0.025666405
Lyrm9,0.12682183,0.14073372,0.10565901,0.10266933,0.031531557,0.18116058,0.09910845,0.077422395,0.047406275,0.027927749,0.04706375,0.049824305,0.032766897,0.12345871,0.07539108,0.1247647,0.0,0.0825416,0.08311511
Lysmd2,0.055581134,0.04255342,0.022247028,0.053340282,0.036184683,0.13050172,0.07649748,0.03413333,0.038191266,0.10310991,0.0058487635,0.0,0.06511122,0.062982015,0.10089448,0.07439348,0.13048773,0.06404661,0.16257343
Lysmd3,0.14096439,0.036653046,0.15752068,0.118671075,0.09978942,0.14365241,0.30357805,0.15068461,0.077265374,0.52351624,0.06706858,0.03549654,0.107511535,0.169645,0.1751067,0.09075293,0.0,0.11887478,0.06519198
Lysmd4,0.0137144895,0.09478084,0.039295528,0.03325408,0.077605434,0.09249132,0.04582317,0.017147332,0.055821884,0.03831833,0.024864644,0.0,0.08054936,0.023800435,0.17183755,0.13027087,0.07715842,0.161032,0.049976442
Lyst,0.07794336,0.07942985,0.08888307,0.06388653,0.0429604,0.07670563,0.06919608,0.042338476,0.04858563,0.038407233,0.03934947,0.1011627,0.07483433,0.06691331,0.12674606,0.08885295,0.26094288,0.069991425,0.092436045
Lyve1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014576232,0.0,0.3255677,0.0,0.0,0.0,0.0040932936,0.036722578,0.0,0.0
Lyz2,0.0,0.0,0.0,0.0020852801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046851,0.0,0.0,0.0,0.0,0.0,0.00394191,0.0
Lzic,0.20470974,0.14040166,0.18504137,0.14755774,0.13411702,0.16077583,0.19672379,0.15778252,0.124030985,0.12541881,0.1684758,0.16734277,0.1318035,0.26209623,0.19475067,0.17145562,0.11085327,0.16919808,0.15716611
Lztfl1,0.3209994,0.23724052,0.35816017,0.32135266,0.19271334,0.34328294,0.34804782,0.32166195,0.29725248,0.34576377,0.24745674,0.021266876,0.25757858,0.3336989,0.34415764,0.3162837,0.268392,0.31699547,0.34802213
Lztr1,0.09701417,0.1011549,0.044834256,0.08620681,0.10835886,0.10446863,0.20277302,0.08094279,0.1317574,0.066999845,0.08855958,0.08385302,0.10310191,0.12525436,0.17892936,0.17026421,0.31773016,0.14015248,0.13687961
Lzts1,0.026940119,0.07810867,0.026407922,0.012211175,0.1789394,0.09509965,0.036597338,0.021965124,0.30654132,0.09092403,0.12662752,0.040811345,0.114596546,0.016780429,0.19447283,0.14933696,0.0,0.14405243,0.027487889
Lzts2,0.14591634,0.11377593,0.26896018,0.13180064,0.052320097,0.12855317,0.37692118,0.09093894,0.13258284,0.16358055,0.1398175,0.045687288,0.032332215,0.1251298,0.06503685,0.058721583,0.14946441,0.03239924,0.17287618
Lzts3,0.006895202,0.01780162,0.0,0.008795151,0.013228424,0.062195968,0.014650541,0.025013013,0.013316761,0.0,0.008012036,0.0,0.020435141,0.018899983,0.044784646,0.022246944,0.0,0.051828224,0.01612361
M6pr,0.24378143,0.12788714,0.25811592,0.18981156,0.14779736,0.17284726,0.28774434,0.15610078,0.14613628,0.63247687,0.1501583,0.70951736,0.14786471,0.19280529,0.13780418,0.13302743,1.0191514,0.13861582,0.27803057
MEG3-1,0.0016506815,0.004074593,0.007619789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063311204,0.0,0.0
MIMT1-1,0.003791764,0.016361244,0.012860788,0.008637566,0.015560934,0.03617469,0.0,0.0040025804,0.0128767155,0.0,0.008409875,0.0,0.025953418,0.005501876,0.031010842,0.0099841235,0.0,0.031408656,0.0
Maats1,0.0055370084,0.0,0.005892438,0.0022472877,0.0,0.0,0.008322882,0.005407159,0.0,0.0,0.0,0.0,0.0,0.0023557842,0.0,0.0,0.0,0.0013964882,0.011373109
Mab21l1,0.0,0.002515208,0.0,0.0,0.0037350566,0.35878223,0.0,0.0043563624,0.0,0.0,0.0,0.0,0.0019236946,0.0,0.0,0.0,0.0,0.0025133449,0.0
Mab21l2,0.0,0.0,0.0,0.0,0.0012965371,0.018420506,0.018057825,0.0,0.0,0.0,0.0,0.0,0.0023180358,0.0,0.0,0.0,0.0,0.0,0.0
Mab21l3,0.0008509706,0.0,0.004888645,0.0010547348,0.0007640129,0.026629968,0.00663,0.008315039,0.0039230185,0.0,0.010185906,0.0,0.0,0.002974161,0.0,0.0,0.0,0.0,0.0
Macc1,0.0,0.0,0.0,0.0,0.0,0.0,0.013731296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007882279,0.0,0.0,0.0
Macf1,0.8522427,1.21808,0.9203821,0.644391,0.90748066,1.1248077,1.0958998,0.7045606,0.8707957,1.8765336,0.71142024,0.9273969,1.0632116,0.9174048,1.4784776,1.4690505,1.0374968,1.304925,1.0542465
Macrod1,0.022712959,0.01713044,0.009191912,0.020692343,0.009862165,0.006901965,0.005905101,0.010195541,0.028742265,0.0,0.017415877,0.0,0.00927959,0.02262808,0.01303551,0.02655272,0.0,0.009439931,0.02395248
Macrod2,0.08020478,0.1347984,0.13050753,0.067528285,0.13862772,0.11053657,0.060413804,0.114164814,0.0538898,0.11749978,0.061991487,0.07125943,0.31048945,0.103624046,0.3139103,0.54771465,0.0767589,0.3327194,0.103969164
Mad1l1,0.06607603,0.032348268,0.052830335,0.042614806,0.043437254,0.03475166,0.08973962,0.06659318,0.051878355,0.047774144,0.0913207,0.19607556,0.05041808,0.10687449,0.059987474,0.033696342,0.03755569,0.053028185,0.05239248
Mad2l1,0.3419661,0.003647102,0.26415223,0.13469611,0.0078384355,0.04386197,0.36655053,0.34286478,0.022320524,0.13506782,0.38266382,0.06566524,0.008792604,0.5070022,0.007608994,0.009956164,0.4332669,0.013251576,0.19385497
Mad2l1bp,0.07761731,0.03659656,0.109297745,0.040981982,0.049660843,0.043806028,0.03810498,0.07934444,0.056791194,0.03365283,0.09782447,0.0,0.070235655,0.06713206,0.1058322,0.043688387,0.120771885,0.05793522,0.03367828
Mad2l2,0.25029954,0.18783982,0.23462002,0.21122509,0.2449156,0.338465,0.16154186,0.22801206,0.28605723,0.20770591,0.24795198,0.16671526,0.3190919,0.21821606,0.26761088,0.2530677,0.13218264,0.3782725,0.38368452
Madd,0.050241776,0.15235229,0.042500366,0.023509406,0.10488855,0.071628354,0.021688558,0.017761342,0.03625469,0.03471661,0.039172366,0.1317428,0.13081235,0.02616162,0.14723964,0.13563715,0.0,0.13201547,0.015466749
Maea,0.35624272,0.1879901,0.36695614,0.14931318,0.23165585,0.28550208,0.5354731,0.18363741,0.17284027,0.36388165,0.20868523,0.4461428,0.19232257,0.21088174,0.19250055,0.20428713,0.11018013,0.2319403,0.19631512
Maf,0.014120677,1.4612167,0.16894054,0.0050715264,0.01037233,0.013831002,0.28949052,0.0056313802,0.008751437,0.088973865,0.0,1.924564,0.0036926644,0.0067329863,0.0046872227,0.014545664,0.046895005,0.019063415,0.008339278
Maf1,0.30433622,0.4833805,0.38031098,0.3343607,0.49436045,0.55739886,0.23594157,0.37979507,0.53853583,0.28389943,0.51933175,0.08954656,0.4505762,0.54590595,0.45275682,0.46301475,0.11026121,0.42365,0.43294856
Mafb,0.010357027,0.5411063,0.02619696,0.022021743,0.14417998,0.07275694,0.021848394,0.01922258,0.107206084,0.03949014,0.08835265,0.32223654,0.053257674,0.041903052,0.050937727,0.06611714,0.08393581,0.095975436,0.04178256
Maff,0.02410453,0.026111022,0.04822622,0.02858445,0.0047614933,0.025788825,0.04067811,0.014793566,0.00912564,0.30455595,0.012440121,0.112470075,0.013688267,0.022658372,0.016463252,0.026399888,0.13132083,0.016293878,0.10344067
Mafg,0.32922503,0.30617952,0.4094839,0.31034344,0.3024762,0.47850433,0.3637736,0.300821,0.273071,0.38193712,0.29175237,0.38139272,0.35783857,0.3506692,0.38101035,0.4192659,0.14690271,0.47134826,0.3350672
Mafk,0.027698701,0.013348145,0.02182707,0.02686207,0.014261585,0.007938915,0.016927423,0.03149743,0.0085856635,0.099181585,0.008718611,0.021553593,0.031187978,0.052262686,0.038740933,0.019239886,0.09703281,0.04620096,0.07537329
Mag,0.0015103956,0.0023430947,0.0,0.0,0.0,0.017859057,0.012537973,0.0017688395,0.0,0.0,0.006564115,0.0,0.0013751433,0.0,0.0,0.0,0.091180556,0.0026540977,0.0
Maged1,0.86185247,1.1886255,1.2677408,0.9435324,1.1920089,1.0500323,1.2642975,0.9701194,1.0929191,0.40958703,1.0479109,0.25715318,1.1063173,1.0779824,1.1757419,1.1025934,0.24871491,1.1247457,1.2896653
Maged2,0.22405398,0.3047144,0.3430251,0.18774916,0.28488493,0.55831176,1.081003,0.19964586,0.1918778,0.8621242,0.19331071,0.26412863,0.31878302,0.36359578,0.4313792,0.3473009,1.8011702,0.50528514,0.39918786
Magee1,0.036201827,0.22774719,0.04061879,0.049101863,0.12019637,0.3530594,0.08857317,0.04093371,0.09362041,0.0,0.06534028,0.0,0.20545009,0.04433059,0.24206607,0.20213126,0.063311204,0.23141794,0.056870077
Magee2,0.009293226,0.014167707,0.023558768,0.0034187073,0.0108882645,0.008157457,0.005557746,0.0021699886,0.0,0.0,0.002197957,0.0,0.030317832,0.0067014783,0.05513283,0.045864403,0.0,0.07305911,0.0
Mageh1,0.24492216,0.2723636,0.36898503,0.17390972,0.20601387,0.31313437,0.1887457,0.17389669,0.18677998,0.29395258,0.123369105,0.0,0.19352911,0.22863312,0.21374315,0.1855821,0.0,0.17101017,0.39945367
