,table
cep112,c2
cep112os1,c2
cog1,c2
cpsf4l,c2
cdc42ep4,c2
cd300a,c2
cd300lb,c2
cd300c,c2
cd300ld,c2
cd300c2,c2
cd300ld2,c2
cd300ld4,c2
cd300ld5,c2
cd300ld3,c2
cd300e,c2
cd300lf,c2
cdr2l,c2
caskin2,c2
cygb,c2
cyth1,c2
cep295nl,c2
cant1,c2
c1qtnf1,c2
cbx2,c2
cbx8,c2
cbx4,c2
ccdc40,c2
card14,c2
chmp6,c2
cep131,c2
ccdc137,c2
cenpx,c2
cbr2,c2
ccdc57,c2
csnk1d,c2
cd7,c2
cenpo,c2
cpsf3,c2
cys1,c2
cmpk2,c2
colec11,c2
c630031e19rik,c2
cbll1,c2
cog5,c2
ccdc71l,c2
cdhr3,c2
coch,c2
cfl2,c2
c87198,c2
clec14a,c2
cdkl1,c2
ccdc175,c2
churc1,c2
ccdc177,c2
cox16,c2
coq6,c2
cipc,c2
cep128,c2
calm1,c2
ccdc88c,c2
catsperb,c2
cpsf2,c2
chga,c2
cox8c,c2
clmn,c2
ccnk,c2
ccdc85c,c2
cyp46a1,c2
cinp,c2
cdc42bpb,c2
ckb,c2
cep170b,c2
cdca4,c2
crip2,c2
crip1,c2
cdca7l,c2
calml3,c2
calm4,c2
calm5,c2
chrm3,c2
cdk13,c2
c230035i16rik,c2
carmil1,c2
cmah,c2
cdkal1,c2
cdyl,c2
cage1,c2
cd83,c2
cap2,c2
card19,c2
cenpp,c2
cks2,c2
cplx2,c2
cltb,c2
cdhr2,c2
caml,c2
catsper3,c2
cxcl14,c2
ctsll3,c2
ctla2b,c2
ctla2a,c2
ctsj,c2
ctsq,c2
ctsr,c2
cts6,c2
cts8,c2
cts7,c2
ctsm,c2
cts3,c2
cdc14b,c2
ctsl,c2
cdk20,c2
cntnap3,c2
clptm1l,c2
cep72,c2
ccdc127,c2
cast,c2
cetn3,c2
c130071c03rik,c2
ccnh,c2
cox7c,c2
ckmt2,c2
c030017d09rik,c2
cmya5,c2
crhbp,c2
col4a3bp,c2
c430039j16rik,c2
cartpt,c2
ccdc125,c2
cdk7,c2
cenph,c2
ccnb1,c2
cd180,c2
cenpk,c2
cwc27,c2
ccno,c2
cdc20b,c2
ccl28,c2
cadps,c2
cfap70,c2
chchd1,c2
camk2g,c2
comtd1,c2
cphx1,c2
cphx2,c2
cphx3,c2
ccdc66,c2
cacna2d3,c2
chdh,c2
cacna1d,c2
capn7,c2
colq,c2
chat,c2
ccser2,c2
cdhr1,c2
cdkn3,c2
cnih1,c2
cgrrf1,c2
ccnb1ip1,c2
chd8,c2
cdh24,c2
cebpe,c2
cmtm5,c2
carmil3,c2
cpne6,c2
cideb,c2
cbln3,c2
cma1,c2
cma2,c2
ctsg,c2
cenpj,c2
cryl1,c2
cab39l,c2
cdadc1,c2
c1qtnf9,c2
ctsb,c2
ccdc25,c2
clu,c2
chrna2,c2
cdca2,c2
chmp7,c2
ccar2,c2
cysltr2,c2
cpb2,c2
cog3,c2
ccdc122,c2
cnmd,c2
commd6,c2
cln5,c2
cldn10,c2
clybl,c2
ccdc152,c2
c6,c2
c7,c2
card6,c2
c9,c2
capsl,c2
c1qtnf3,c2
cdh6,c2
cdh9,c2
c030047k22rik,c2
cdh10,c2
cdh12,c2
cdh18,c2
ctnnd2,c2
cmbl,c2
cct5,c2
cpq,c2
cox6c,c2
cthrc1,c2
csmd3,c2
colec10,c2
col14a1,c2
col22a1,c2
chrac1,c2
cyp11b1,c2
cyp11b2,c2
ccdc166,c2
cyc1,c2
cpsf1,c2
cyhr1,c2
c030006k11rik,c2
commd5,c2
cacng2,c2
csf2rb2,c2
csf2rb,c2
c1qtnf6,c2
cyth4,c2
card10,c2
cdc42ep1,c2
csnk1e,c2
cby1,c2
cbx6,c2
cbx7,c2
cacna1i,c2
chadl,c2
csdc2,c2
ccdc134,c2
cenpm,c2
cyp2d22,c2
cyp2d11,c2
cyp2d10,c2
cyp2d9,c2
cyp2d12,c2
cyp2d34,c2
cyp2d40,c2
cyp2d26,c2
cyb5r3,c2
cdpf1,c2
celsr1,c2
cerk,c2
creld2,c2
cpt1b,c2
chkb,c2
c730034f03rik,c2
c230037l18rik,c2
cpne8,c2
cn725425,c2
cntn1,c2
col2a1,c2
ccdc184,c2
ccnt1,c2
cacnb3,c2
ccdc65,c2
c1ql4,c2
cox14,c2
cers5,c2
csrnp2,c2
cela1,c2
csad,c2
calcoco1,c2
cbx5,c2
copz1,c2
cluap1,c2
crebbp,c2
coro7,c2
cdip1,c2
carhsp1,c2
ciita,c2
clec16a,c2
cpped1,c2
cebpd,c2
ccdc116,c2
crkl,c2
ccdc74a,c2
car15,c2
ccdc188,c2
comt,c2
cldn5,c2
cdc45,c2
cyp2ab1,c2
camk2n2,c2
clcn2,c2
chrd,c2
crygs,c2
cldn1,c2
cldn16,c2
ccdc50,c2
cpn2,c2
cep19,c2
ccdc14,c2
ccdc58,c2
csta1,c2
casr,c2
cd86,c2
cox17,c2
cd80,c2
ccdc191,c2
cfap44,c2
cd200r1,c2
cd200r4,c2
cd200r2,c2
cd200r3,c2
ccdc80,c2
cd200,c2
cd96,c2
cd47,c2
ccdc54,c2
cblb,c2
cep97,c2
cmss1,c2
col8a1,c2
cpox,c2
cldnd1,c2
crybg3,c2
csnka2ip,c2
cggbp1,c2
chmp2b,c2
cadm2,c2
cxadr,c2
chodl,c2
cyyr1,c2
cct8,c2
cldn17,c2
cldn8,c2
cryzl1,c2
clic6,c2
cbr1,c2
cbr3,c2
chaf1b,c2
cldn14,c2
c2cd2,c2
c030010l15rik,c2
cldn20,c2
ccr6,c2
chd1,c2
cldn6,c2
cldn9,c2
ccnf,c2
caskin1,c2
cramp1l,c2
clcn7,c2
ccdc154,c2
cacna1h,c2
chtf18,c2
ccdc78,c2
capn15,c2
crebrf,c2
cuta,c2
clpsl2,c2
clps,c2
cdkn1a,c2
cpne5,c2
cmtr1,c2
ccdc167,c2
cbs,c2
cryaa,c2
cyp4f39,c2
cyp4f17,c2
cyp4f16,c2
cyp4f37,c2
cyp4f40,c2
cyp4f15,c2
cyp4f14,c2
cyp4f13,c2
cd320,c2
col11a2,c2
c4b,c2
cyp21a1,c2
cfb,c2
c2,c2
clic1,c2
csnk2b,c2
cchcr1,c2
cdsn,c2
crisp3,c2
crisp1,c2
crisp2,c2
cenpq,c2
cd2ap,c2
cyp39a1,c2
clic5,c2
cdc5l,c2
capn11,c2
crip3,c2
cul9,c2
cul7,c2
cnpy3,c2
ccnd3,c2
chaf1a,c2
catsperd,c2
clpp,c2
crb3,c2
cd70,c2
c3,c2
cntnap5c,c2
c030034i22rik,c2
clip4,c2
capn13,c2
crim1,c2
cebpzos,c2
cebpz,c2
cdc42ep3,c2
cyp1b1,c2
cdkl4,c2
c230072f16rik,c2
cox7a2l,c2
c430042m11rik,c2
camkmt,c2
cript,c2
calm2,c2
crem,c2
cul2,c2
ccny,c2
cetn1,c2
colec12,c2
cables1,c2
cabyr,c2
chst9,c2
cdh2,c2
ccdc178,c2
celf4,c2
camk4,c2
cdc23,c2
cdc25c,c2
ctnna1,c2
cxxc5,c2
cystm1,c2
cd14,c2
ccdc112,c2
cdo1,c2
commd10,c2
cep120,c2
csnk1g3,c2
c330018d20rik,c2
ctxn3,c2
chsy3,c2
cd74,c2
camk2a,c2
cdx1,c2
csf1r,c2
csnk1a1,c2
carmn,c2
cplx4,c2
ccbe1,c2
chmp1b,c2
cidea,c2
cep76,c2
cep192,c2
ccdc68,c2
cxxc1,c2
cfap53,c2
ctif,c2
ctdp1,c2
cndp1,c2
cndp2,c2
cyb5a,c2
cbln2,c2
cd226,c2
cpt1a,c2
chka,c2
cabp2,c2
cdk2ap2,c2
cabp4,c2
coro1b,c2
carns1,c2
clcf1,c2
ccs,c2
ccdc87,c2
ctsf,c2
cd248,c2
cnih2,c2
catsper1,c2
cst6,c2
ccdc85b,c2
ctsw,c2
cfl1,c2
cdc42ep2,c2
capn1,c2
cdca5,c2
cdc42bpg,c2
ccdc88b,c2
catsperz,c2
cox8a,c2
chrm1,c2
cpsf7,c2
cyb561a3,c2
cd5,c2
cd6,c2
ccdc86,c2
cntf,c2
cep78,c2
c130060c02rik,c2
carnmt1,c2
c730002l08rik,c2
c330002g04rik,c2
cbwd1,c2
cdc37l1,c2
cd274,c2
cstf2t,c2
ch25h,c2
cpeb3,c2
cyp26c1,c2
cyp26a1,c2
cep55,c2
cyp2c55,c2
cyp2c65,c2
cyp2c66,c2
cyp2c29,c2
cyp2c38,c2
cyp2c39,c2
cyp2c67,c2
cyp2c68,c2
cyp2c40,c2
cyp2c69,c2
cyp2c37,c2
cyp2c54,c2
cyp2c50,c2
cyp2c70,c2
cc2d2b,c2
ccnj,c2
crtac1,c2
cnnm1,c2
cox15,c2
cutc,c2
cpn1,c2
cyp2c23,c2
chuk,c2
cwf19l1,c2
cuedc2,c2
cyp17a1,c2
cnnm2,c2
calhm2,c2
calhm1,c2
calhm3,c2
col17a1,c2
cfap43,c2
cfap58,c2
casp7,c2
ccdc186,c2
ccdc172,c2
cacul1,c2
csf2ra,c2
ccnb3,c2
clcn5,c2
ccdc22,c2
cacna1f,c2
ccdc120,c2
cybb,c2
cask,c2
cypt1,c2
chst7,c2
cdk16,c2
cfp,c2
c330007p06rik,c2
cul4b,c2
c1galt1c1,c2
ccdc160,c2
cd40lg,c2
cdr1,c2
ctag2,c2
cd99l2,c2
cnga2,c2
cetn2,c2
cmc4,c2
cldn34b3,c2
cldn34b4,c2
cldn34d,c2
cxcr3,c2
cited1,c2
cdx4,c2
chic1,c2
cypt2,c2
cox7b,c2
cysltr1,c2
cylc1,c2
chm,c2
cldn34c1,c2
cldn34c4,c2
cstf2,c2
cenpi,c2
cldn2,c2
col4a6,c2
col4a5,c2
chrdl1,c2
capn6,c2
cldn34a,c2
cypt3,c2
cldn34b1,c2
cldn34b2,c2
cnksr2,c2
cdkl5,c2
ctps2,c2
car5b,c2
caaa01118383.1,c2
csprs,c2
caaa01165726.1,c2
ccl21c,c2
cr974586.2,c2
cr974586.3,c2
cr974586.5,c2
cr974586.4,c2
ccl19-1,c2
ccl21a-1,c2
ct868723.1,c2
caaa01147332.1,c2
qsox1,q
qsox2,q
qrfp,q
qser1,q
qrfpr,q
qdpr,q
qpctl,q
qprt,q
qtrt1,q
qars,q
qrich1,q
qrsl1,q
qrich2,q
qtrt2,q
qk,q
qpct,q
eya1,e
eloc,e
efhc1,e
eif5b,e
ercc5,e
eef1b2,e
erbb4,e
epha4,e
ecel1,e
eif4e2,e
efhd1,e
espnl,e
erfe,e
epb41l5,e
en1,e
eif2d,e
elk4,e
etnk2,e
elf3,e
edem3,e
exo1,e
efcab2,e
ephx1,e
enah,e
eprs,e
esrrg,e
echdc3,e
e030013i19rik,e
etl4,e
enkur,e
ehmt1,e
entpd8,e
entpd2,e
edf1,e
egfl7,e
endog,e
exosc2,e
eng,e
epc2,e
ermn,e
erich2os,e
erich2,e
evx2,e
ext2,e
ehf,e
elf5,e
eif3m,e
elp4,e
emc4,e
emc7,e
eif2ak4,e
exd1,e
ehd4,e
epb42,e
ell3,e
eif3j1,e
eid1,e
ebf4,e
erv3,e
esf1,e
entpd6,e
efcab8,e
e2f1,e
eif2s2,e
edem2,e
eif6,e
ergic3,e
epb41l1,e
emilin3,e
eppin,e
elmo2,e
eya2,e
e130018n17rik,e
edn3,e
eef1a2,e
e2f5,e
ect2,e
eif5a2,e
egfem1,e
exosc9,e
elf2,e
exosc8,e
eif2a,e
erich6,e
e130311k13rik,e
etfdh,e
etv3,e
efna1,e
efna3,e
efna4,e
ensa,e
ecm1,e
eps8l3,e
extl2,e
enpep,e
elovl6,e
egf,e
etnppl,e
emcn,e
eif4e,e
erich3,e
esrp1,e
epha7,e
enho,e
exosc3,e
erp44,e
epb41l4b,e
e130308a19rik,e
elavl2,e
eqtn,e
e130114p18rik,e
efcab7,e
e130102h24rik,e
echdc2,e
eps15,e
elavl4,e
efcab14,e
eif2b3,e
eri3,e
elovl1,e
ebna1bp2,e
ermap,e
edn2,e
exo5,e
epha10,e
eva1b,e
eif3i,e
e330017l17rik,e
epb41,e
eya3,e
e130218i03rik,e
extl1,e
eloa,e
e2f2,e
ephb2,e
epha8,e
ece1,e
eif4g3,e
emc1,e
epha2,e
efhd2,e
exosc10,e
eno1,e
errfi1,e
espn,e
e130116l18rik,e
en2,e
emilin1,e
eif2b4,e
e130018o15rik,e
evc,e
evc2,e
exoc1,e
epha5,e
enam,e
epgn,e
ereg,e
e330014e10rik,e
enoph1,e
ephx4,e
evi5,e
ep400,e
e130006d01rik,e
erp29,e
eif2b1,e
eif4h,e
eln,e
ephb4,e
epo,e
elfn1,e
eif3b,e
e130309d02rik,e
eif2ak1,e
exoc4,e
e330009j07rik,e
ephb6,e
epha1,e
ezh2,e
evx1os,e
evx1,e
eif2ak3,e
elmod3,e
eva1a,e
exoc6b,e
emx1,e
egr4,e
efcc1,e
eefsec,e
eogt,e
eif4e3,e
edem1,e
emc3,e
efcab12,e
erc1,e
emg1,e
eno2,e
etv6,e
emp1,e
e330021d16rik,e
erp27,e
eps8,e
etnk1,e
etfrf1,e
e330012b07rik,e
ergic2,e
etfbkmt,e
eps8l1,e
epn1,e
epp13,e
ehd2,e
eml2,e
ercc1,e
ercc2,e
exoc3l2,e
ethe1,e
erf,e
erich4,e
exosc5,e
egln2,e
eid2,e
eid2b,e
ech1,e
eif3k,e
e130208f15rik,e
etv2,e
e130304i02rik,e
eu599041,e
etfb,e
emc10,e
emp3,e
e2f8,e
e030018b13rik,e
efl1,e
eed,e
emsy,e
eif3f,e
eif4g2,e
eri2,e
eef2k,e
ears2,e
ern2,e
eif3c,e
e430018j23rik,e
etos1,e
eef1akmt2,e
edrf1,e
ebf3,e
echs1,e
eps8l2,e
e230032d23rik,e
evi5l,e
elavl1,e
efnb2,e
erich1,e
erlin2,e
eif4ebp1,e
eri1,e
enpp6,e
e330018m18rik,e
e030037k01rik,e
ell,e
eps15l1,e
ednra,e
elmod2,e
exoc3l,e
e2f4,e
elmo3,e
enkd1,e
edc4,e
esrp2,e
emc8,e
exoc8,e
egln1,e
endod1,e
eif3g,e
epor,e
elavl3,e
ecsit,e
elof1,e
e130101e03rik,e
eepd1,e
ets1,e
ei24,e
esam,e
exph5,e
elmod1,e
etfa,e
edc3,e
elovl5,e
eef1a1,e
elovl4,e
e330023g01rik,e
esyt3,e
ephb1,e
elp6,e
epm2aip1,e
eomes,e
exog,e
eif1b,e
entpd3,e
e530011l22rik,e
exosc7,e
esr1,e
epm2a,e
ect2l,e
e030030i06rik,e
eya4,e
enpp1,e
enpp3,e
epb41l2,e
echdc1,e
e130307a14rik,e
edar,e
eif4ebp2,e
egr2,e
elane,e
efna2,e
eef2,e
eid3,e
e230014e18rik,e
elk3,e
eea1,e
epyc,e
e2f7,e
eef1akmt3,e
esyt1,e
erbb3,e
eif4enif1,e
ewsr1,e
emid1,e
egfr,e
egfros,e
etaa1,e
etaa1os,e
ehbp1,e
efemp1,e
eml6,e
erlec1,e
efcab9,e
ebf1,e
epn2,e
elac2,e
efnb3,e
eif4a1,e
eif5a,e
elp5,e
eno3,e
emc6,e
efcab5,e
eral1,e
evi2,e
evi2b,e
evi2a,e
epx,e
elobl,e
epn3,e
eme1,e
epop,e
erbb2,e
eif1,e
ezh1,e
etv4,e
e130111b04rik,e
eftud2,e
efcab3,e
ern1,e
e030025p04rik,e
evpl,e
exoc7,e
engase,e
enpp7,e
eif4a3,e
endov,e
efr3b,e
e2f6,e
eipr1,e
efcab10,e
etv1,e
egln3,e
eapp,e
esr2,e
eif2s1,e
exd2,e
erh,e
elmsan1,e
entpd5,e
eif2b2,e
erg28,e
esrrb,e
eml5,e
efcab11,e
eml1,e
evl,e
exoc3l4,e
eif5,e
e330035g20rik,e
esyt2,e
edaradd,e
ero1lb,e
epdr1,e
elmo1,e
e2f3,e
exoc2,e
eci3,e
eci2,e
eef1e1,e
elovl2,e
edn1,e
ecm2,e
eif4e1b,e
etohd2,e
ercc6l2,e
eprn,e
exoc3,e
e430024i08rik,e
erap1,e
ell2,e
edil3,e
enc1,e
erbin,e
ercc8,e
elovl7,e
esm1,e
emb,e
ecd,e
e330034g19rik,e
erc2,e
eaf1,e
ercc6,e
ear1,e
ear10,e
ear2,e
ero1l,e
e130120k24rik,e
exoc5,e
eddm3b,e
ear14,e
ear6,e
efs,e
emc9,e
eef1akmt1,e
ebpl,e
extl3,e
elp3,e
esco2,e
ephx2,e
ebf2,e
entpd4,e
entpd4b,e
egr3,e
esd,e
erich6b,e
e130202h07rik,e
enox1,e
epsti1,e
elf1,e
ednrb,e
egflam,e
erich5,e
eif3e,e
emc2,e
eny2,e
ebag9,e
eif3h,e
ext1,e
enpp2,e
efr3a,e
eef1d,e
eppk1,e
exosc4,e
eif3d,e
elfn2,e
eif3l,e
enthd1,e
ep300,e
efcab6,e
endou,e
eif4b,e
espl1,e
eef2kmt,e
emp2,e
ercc4,e
efcab1,e
eif2b5,e
eef1akmt4,e
ece2,e
eif4g1,e
ephb3,e
ehhadh,e
etv5,e
eif4a2,e
eaf2,e
e330017a01rik,e
epha6,e
epha3,e
eva1c,e
erg,e
ets2,e
ezr,e
e430024p14rik,e
ermard,e
elob,e
eci1,e
e4f1,e
eme2,e
ergic1,e
e230001n04rik,e
ephx3,e
egfl8,e
ehmt2,e
esp34,e
esp31,e
esp24,e
esp23,e
esp18,e
esp16,e
esp15,e
esp38,e
esp8,e
esp6,e
esp4,e
esp3,e
esp1,e
enpp5,e
enpp4,e
efhb,e
ebi3,e
efna5,e
epb41l3,e
emilin2,e
ehd3,e
eif2ak2,e
eml4,e
epas1,e
epcam,e
epc1,e
esco1,e
elp2,e
ercc3,e
epb41l4aos,e
epb41l4a,e
egr1,e
etf1,e
ecscr,e
eif4ebp3,e
e230025n22rik,e
eif3j2,e
eif1a,e
eno1b,e
elac1,e
epg5,e
eif1ad,e
efemp2,e
ehbp1l1,e
ehd1,e
esrra,e
eml3,e
eef1g,e
ermp1,e
exoc6,e
entpd1,e
e030044b06rik,e
exosc1,e
entpd7,e
erlin1,e
elovl3,e
eno4,e
emx2os,e
emx2,e
e330013p04rik,e
eif3a,e
eras,e
ebp,e
efhc2,e
elk1,e
e330010l02rik,e
e330016l19rik,e
elf4,e
enox2,e
etd,e
emd,e
eif2s3x,e
eda2r,e
efnb1,e
eda,e
ercc6l,e
esx1,e
eif2c5,e
eif1ax,e
egfl6,e
eif2s3y,e
lypla1,l
lactb2,l
ly96,l
lmbrd1,l
lgsn,l
lman2l,l
lipt1,l
lyg2,l
lyg1,l
lonrf2,l
lancl1,l
lrrfip1,l
lypd1,l
lct,l
lemd1,l
lrrn2,l
lax1,l
lgr6,l
lmod1,l
lad1,l
lhx9,l
lamc2,l
lamc1,l
lhx4,l
lrrc52,l
lmx1a,l
ly9,l
lin9,l
lefty2,l
lefty1,l
lbr,l
lyplal1,l
lpgat1,l
lamb3,l
lrrc26,l
lcn12,l
lcn8,l
lcn5,l
lcn6,l
lcn10,l
lcn3,l
lcn11,l
lcn9,l
lhx3,l
lcn4,l
lrrc8a,l
lamc3,l
lcn2,l
lrsam1,l
lmx1b,l
lhx6,l
lhx2,l
lrp1b,l
lypd6b,l
lypd6,l
ly75,l
lrp2,l
lnpk,l
lrrc55,l
lrp4,l
large2,l
lrrc4c,l
ldlrad3,l
lmo2,l
lin7c,l
lgr4,l
lpcat4,l
ltk,l
lrrc57,l
lcmt2,l
lzts3,l
lrrn4,l
lamp5,l
lbp,l
lpin3,l
l3mbtl1,l
lsm14b,l
lama5,l
lime1,l
lkaaear1,l
lrrcc1,l
lrrc34,l
lrriq4,l
lrrc31,l
larp1b,l
lhfp,l
lekr1,l
lxn,l
lrat,l
lrba,l
lrrc71,l
lmna,l
lamtor2,l
lenep,l
lor,l
lelp1,l
lce6a,l
lce1a1,l
lce1b,l
lce1a2,l
lce1c,l
lce1d,l
lce1e,l
lce1f,l
lce1g,l
lce1h,l
lce1i,l
lce1j,l
lce1k,l
lce1l,l
lce3a,l
lce3b,l
lce3c,l
lce3d,l
lce3e,l
lce3f,l
lce1m,l
lingo4,l
lysmd1,l
lix1l,l
lrig2,l
lrif1,l
lamtor5,l
lrrc39,l
larp7,l
lrit3,l
lef1,l
lamtor3,l
lmo4,l
lpar3,l
lhx8,l
lrriq3,l
lrrc40,l
lrrc7,l
lyn,l
lrrc69,l
lyrm2,l
lingo2,l
lpar1,l
lurap1l,l
lrrc19,l
l1td1,l
leprot,l
lepr,l
lexm,l
ldlrad1,l
lrrc42,l
lrp8,l
lrp8os2,l
lrp8os1,l
lrrc41,l
lurap1,l
lao1,l
lsm10,l
lck,l
laptm5,l
lin28a,l
ldlrap1,l
lypla2,l
luzp1,l
lactbl1,l
ldlrad2,l
lrrc38,l
lzic,l
lrrc47,l
lrrd1,l
lrrc17,l
lhfpl3,l
lmbr1,l
letm1,l
lrpap1,l
lyar,l
ldb2,l
lap3,l
lcorl,l
lgi2,l
lias,l
limch1,l
lrrc66,l
lnx1,l
lin54,l
lrrc8b,l
lrrc8c,l
lrrc8d,l
lrrc8dos,l
lpcat2b,l
lrcol1,l
lhx5,l
lrrc43,l
lat2,l
limk1,l
lrwd1,l
lrch4,l
lamtor4,l
lfng,l
lmtk2,l
lnx2,l
lsm8,l
lmod2,l
lrrc4,l
lep,l
lncpint,l
lrguk,l
luc7l2,l
llcfc1,l
lrrc61,l
lsm5,l
lancl2,l
lrrtm1,l
lrrtm4,l
loxl3,l
lbx2,l
lsm3,l
lrig1,l
lmod3,l
lrrn1,l
lmcd1,l
lhfpl4,l
lrtm2,l
lpcat3,l
lrrc23,l
lag3,l
lpar5,l
ltbr,l
lrp6,l
lockd,l
lmo3,l
ldhb,l
lrmp,l
lmntd1,l
leng1,l
lilra6,l
lair1,l
leng8,l
leng9,l
lilra5,l
lig1,l
lypd5,l
lypd3,l
lypd4,l
lipe,l
ltbp4,l
lrfn1,l
lgals4,l
lgals7,l
lrfn3,l
lin37,l
lsr,l
lgi4,l
lsm14a,l
lrp3,l
lim2,l
lrrc4b,l
lin7b,l
lhb,l
lmtk3,l
ldha,l
ldhc,l
luzp2,l
lrrk1,l
lins1,l
lysmd4,l
lrrc28,l
lrrc32,l
lipt2,l
lamtor1,l
lrrc51,l
lmo1,l
lyve1,l
lyrm1,l
lcmt1,l
lat,l
lhpp,l
lrrc27,l
lrrc56,l
lmntd2,l
lsp1,l
lrrc8e,l
lig4,l
lamp1,l
letm2,l
lsm1,l
leprotl1,l
lonrf1,l
lrp2bp,l
lpl,l
lzts1,l
lpar2,l
lrrc25,l
lsm4,l
large1,l
lsm6,l
lyl1,l
lonp2,l
lpcat2,l
lrrc29,l
lrrc36,l
lcat,l
lncbate1,l
ldhd,l
ldlr,l
layn,l
lingo1,l
lman1l,l
loxl1,l
lrrc49,l
larp6,l
lctl,l
lactb,l
lipc,l
leo1,l
lysmd2,l
lrrc1,l
lca5,l
lsmem2,l
lamb2,l
lrrc2,l
ltf,l
lrrfip2,l
lyzl4,l
lyzl4os,l
lars2,l
limd1,l
lztfl1,l
lrp11,l
lats1,l
ltv1,l
l3mbtl3,l
lama2,l
lama4,l
lin28b,l
lilr4b,l
lilrb4a,l
lims1,l
lrrc20,l
lrrtm3,l
lrrc75b,l
lss,l
lrrc3,l
lingo3,l
lsm7,l
lmnb2,l
lta4h,l
lum,l
lrriq1,l
lin7a,l
lgr5,l
lrrc10,l
lyz2,l
lyz1,l
llph,l
lemd3,l
lrig3,l
lrp1,l
limk2,l
lif,l
lgalsl,l
lcp2,l
lsm11,l
ltc4s,l
leap2,l
lyrm7os,l
lyrm7,l
larp1,l
lypd8,l
llgl1,l
lrrc75a,l
lrrc75aos2,l
lrrc75aos1,l
lyrm9,l
lgals9,l
lig3,l
lhx1,l
lhx1os,l
lpo,l
luc7l3,l
lrrc59,l
lrrc46,l
lasp1,l
lrrc3c,l
lsm12,l
lrrc37a,l
lyzl6,l
limd2,l
llgl2,l
lgals3bp,l
lrrc45,l
ldah,l
laptm4a,l
lpin1,l
lamb1,l
lrrc72,l
lsmem1,l
lrrn3,l
lrfn5,l
lrr1,l
l2hgdh,l
l3hypdh,l
lrrc9,l
lin52,l
ltbp2,l
lrrc74a,l
lgmn,l
lbhd2,l
larp4b,l
lgals8,l
lyst,l
lyrm4,l
ly86,l
lman2,l
lect2,l
lpcat1,l
lrrc14b,l
lysmd3,l
lhfpl2,l
lncenc1,l
lrrc3b,l
lrmda,l
lrtm1,l
lrrc18,l
ldb3,l
lrit1,l
lrit2,l
lgals3,l
lrp10,l
ltb4r2,l
ltb4r1,l
lats2,l
loxl2,l
lgi3,l
lpar6,l
lrch1,l
lrrc63,l
lcp1,l
lacc1,l
lmo7,l
lifr,l
lmbrd2,l
laptm4b,l
lrp12,l
lrrc6,l
lypd2,l
lynx1,l
ly6d,l
ly6k,l
ly6e,l
ly6i,l
ly6a,l
ly6c1,l
ly6c2,l
ly6g,l
ly6f,l
ly6l,l
ly6h,l
lrrc14,l
lrrc24,l
lgals2,l
lgals1,l
l3mbtl2,l
lmf2,l
lrrk2,l
lalba,l
lmbr1l,l
lima1,l
larp4,l
letmd1,l
litaf,l
lztr1,l
lrrc74b,l
lamp3,l
liph,l
lpp,l
lrrc15,l
lsg1,l
lrch3,l
lmln,l
lrrc58,l
lsamp,l
lnp1,l
lipi,l
ltn1,l
lca5l,l
ldhal6b,l
lix1,l
lnpep,l
lmf1,l
luc7l,l
lemd2,l
lhfpl5,l
lsm2,l
ly6g6c,l
ly6g6d,l
ly6g6e,l
ly6g6f,l
ly6g5c,l
ly6g5b,l
lst1,l
ltb,l
lta,l
lrrc73,l
lrfn2,l
lrg1,l
lonp1,l
lrrc30,l
lama1,l
l3mbtl4,l
lpin2,l
lbh,l
lclat1,l
ltbp1,l
lrpprc,l
lhcgr,l
lyzl1,l
lama3,l
lims2,l
lrrtm2,l
lars,l
lvrn,l
lox,l
lmnb1,l
lman1,l
ldlrad4,l
lipg,l
loxhd1,l
lrp5,l
lrfn4,l
ltbp3,l
lgals12,l
lrrn4cl,l
lbhd1,l
lrrc10b,l
lpxn,l
lipo4,l
lipo3,l
lipo2,l
lipo1,l
lipf,l
lipk,l
lipn,l
lipm,l
lipa,l
lgi1,l
lcor,l
loxl4,l
lzts2,l
lbx1,l
ldb1,l
lancl3,l
lonrf3,l
lamp2,l
ldoc1,l
l1cam,l
lage3,l
las1l,l
lpar4,l
lhfpl1,l
lrch2,l
luzp4,l
gdap1,g
gsta3,g
gpr45,g
gulp1,g
gls,g
gtf3c3,g
g730003c15rik,g
gpr1,g
gpbar1,g
glb1l,g
g530012d18rik,g
gpr55,g
gigyf2,g
glrp1,g
gbx2,g
gpc1,g
gpr35,g
gal3st2,g
gal3st2b,g
gal3st2c,g
gin1,g
gli2,g
gpr39,g
gpr37l1,g
gpr25,g
glrx2,g
glul,g
gorab,g
gpr161,g
gpa33,g
grem2,g
gpatch2,g
g0s2,g
gata3,g
gpr158,g
gad2,g
grin1,g
grin1os,g
glt6d1,g
gpsm1,g
gbgt1,g
gtf3c5,g
gfi1b,g
gtf3c4,g
gle1,g
gpr107,g
golga2,g
garnl3,g
gapvd1,g
gsn,g
ggta1,g
gpr21,g
golga1,g
gtdc1,g
galnt13,g
gpd2,g
galnt5,g
gcg,g
gca,g
grb14,g
galnt3,g
g6pc2,g
gad1os,g
gad1,g
gorasp2,g
gpr155,g
grem1,g
gjd2,g
g630016g05rik,g
gpr176,g
gchfr,g
ganc,g
gatm,g
galk2,g
gabpb1,g
gpat2,g
gfra4,g
gpcpd1,g
gzf1,g
gins1,g
ggt7,g
gss,g
gssos2,g
gssos1,g
gdf5,g
ghrh,g
